NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;
13;2;32;1:57.903;0;;27.406;0;44.614;0;45.883;0;167.1;1:09:41.644;12:55:09.974;0:27.406;0:44.614;0:45.883;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;33;1:58.032;0;;26.825;0;45.295;0;45.912;0;166.9;1:11:39.676;12:57:08.006;0:26.825;0:45.295;0:45.912;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;34;1:56.656;0;;26.869;0;44.340;0;45.447;1;168.9;1:13:36.332;12:59:04.662;0:26.869;0:44.340;0:45.447;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;35;1:56.737;0;;26.820;0;44.308;0;45.609;0;168.7;1:15:33.069;13:01:01.399;0:26.820;0:44.308;0:45.609;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;36;1:56.870;0;;26.798;0;44.348;0;45.724;0;168.5;1:17:29.939;13:02:58.269;0:26.798;0:44.348;0:45.724;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;37;1:56.502;0;;26.854;0;43.860;2;45.788;0;169.1;1:19:26.441;13:04:54.771;0:26.854;0:43.860;0:45.788;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;38;1:56.691;0;;26.792;0;44.251;0;45.648;0;168.8;1:21:23.132;13:06:51.462;0:26.792;0:44.251;0:45.648;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;39;1:56.785;0;;26.950;0;44.168;0;45.667;0;168.7;1:23:19.917;13:08:48.247;0:26.950;0:44.168;0:45.667;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;40;1:56.851;0;;26.764;2;44.367;0;45.720;0;168.6;1:25:16.768;13:10:45.098;0:26.764;0:44.367;0:45.720;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;41;1:56.716;0;;26.998;0;44.021;0;45.697;0;168.8;1:27:13.484;13:12:41.814;0:26.998;0:44.021;0:45.697;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;42;1:57.279;0;;26.895;0;44.188;0;46.196;0;168.0;1:29:10.763;13:14:39.093;0:26.895;0:44.188;0:46.196;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;43;1:57.043;0;;26.844;0;44.450;0;45.749;0;168.3;1:31:07.806;13:16:36.136;0:26.844;0:44.450;0:45.749;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;44;1:56.962;0;;26.904;0;44.275;0;45.783;0;168.4;1:33:04.768;13:18:33.098;0:26.904;0:44.275;0:45.783;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;45;1:57.412;0;;27.203;0;44.163;0;46.046;0;167.8;1:35:02.180;13:20:30.510;0:27.203;0:44.163;0:46.046;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;46;1:57.328;0;;27.068;0;44.291;0;45.969;0;167.9;1:36:59.508;13:22:27.838;0:27.068;0:44.291;0:45.969;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;47;1:57.523;0;;26.979;0;44.693;0;45.851;0;167.6;1:38:57.031;13:24:25.361;0:26.979;0:44.693;0:45.851;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;48;1:56.843;0;;26.970;0;44.107;0;45.766;0;168.6;1:40:53.874;13:26:22.204;0:26.970;0:44.107;0:45.766;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;49;1:57.029;0;;27.003;0;44.410;0;45.616;0;168.3;1:42:50.903;13:28:19.233;0:27.003;0:44.410;0:45.616;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;50;1:57.397;0;;27.006;0;44.448;0;45.943;0;167.8;1:44:48.300;13:30:16.630;0:27.006;0:44.448;0:45.943;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;51;2:15.509;0;;26.940;0;47.932;0;1:00.637;0;145.4;1:47:03.809;13:32:32.139;0:26.940;0:47.932;1:00.637;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;FCY;
13;2;52;3:30.625;0;;54.473;0;1:29.924;0;1:06.228;0;93.5;1:50:34.434;13:36:02.764;0:54.473;1:29.924;1:06.228;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;53;1:58.389;0;;27.303;0;44.685;0;46.401;0;166.4;1:52:32.823;13:38:01.153;0:27.303;0:44.685;0:46.401;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;54;1:57.038;0;;26.868;0;44.444;0;45.726;0;168.3;1:54:29.861;13:39:58.191;0:26.868;0:44.444;0:45.726;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;GF;
13;2;55;2:02.355;0;;26.922;0;44.335;0;51.098;0;161.0;1:56:32.216;13:42:00.546;0:26.922;0:44.335;0:51.098;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;FCY;
13;2;56;3:22.694;0;;48.082;0;1:18.218;0;1:16.394;0;97.2;1:59:54.910;13:45:23.240;0:48.082;1:18.218;1:16.394;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;FCY;
13;2;57;3:26.339;0;;52.185;0;1:17.377;0;1:16.777;0;95.5;2:03:21.249;13:48:49.579;0:52.185;1:17.377;1:16.777;;Chad McCumbee;;GS;;McCumbee McAleer Racing with Aerosport;Ford;FF;
15;1;1;2:11.616;0;;34.501;0;47.510;0;49.605;0;149.7;2:11.616;11:47:39.946;0:34.501;0:47.510;0:49.605;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;2;2:03.810;0;;28.105;0;47.706;0;47.999;0;159.1;4:15.426;11:49:43.756;0:28.105;0:47.706;0:47.999;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;1;3;2:30.886;0;;30.001;0;1:02.614;0;58.271;0;130.6;6:46.312;11:52:14.642;0:30.001;1:02.614;0:58.271;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;1;4;2:53.292;0;;41.522;0;1:09.264;0;1:02.506;0;113.7;9:39.604;11:55:07.934;0:41.522;1:09.264;1:02.506;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;5;2:03.386;0;;27.915;0;47.940;0;47.531;0;159.6;11:42.990;11:57:11.320;0:27.915;0:47.940;0:47.531;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;6;2:06.338;0;;30.548;0;47.400;0;48.390;0;155.9;13:49.328;11:59:17.658;0:30.548;0:47.400;0:48.390;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;7;2:03.635;0;;30.078;0;46.257;0;47.300;0;159.3;15:52.963;12:01:21.293;0:30.078;0:46.257;0:47.300;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;8;2:02.560;0;;28.222;0;47.353;0;46.985;0;160.7;17:55.523;12:03:23.853;0:28.222;0:47.353;0:46.985;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;9;2:02.360;0;;27.673;0;46.383;0;48.304;0;161.0;19:57.883;12:05:26.213;0:27.673;0:46.383;0:48.304;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;10;2:01.215;0;;27.608;0;46.177;0;47.430;0;162.5;21:59.098;12:07:27.428;0:27.608;0:46.177;0:47.430;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;11;2:00.999;0;;27.654;0;45.852;1;47.493;0;162.8;24:00.097;12:09:28.427;0:27.654;0:45.852;0:47.493;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;12;2:01.730;0;;27.405;0;47.009;0;47.316;0;161.8;26:01.827;12:11:30.157;0:27.405;0:47.009;0:47.316;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;13;2:00.538;0;;27.621;0;46.134;0;46.783;1;163.4;28:02.365;12:13:30.695;0:27.621;0:46.134;0:46.783;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;14;2:01.447;0;;27.463;0;46.090;0;47.894;0;162.2;30:03.812;12:15:32.142;0:27.463;0:46.090;0:47.894;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;15;2:00.772;0;;27.404;0;46.135;0;47.233;0;163.1;32:04.584;12:17:32.914;0:27.404;0:46.135;0:47.233;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;16;2:00.718;0;;27.295;0;46.161;0;47.262;0;163.2;34:05.302;12:19:33.632;0:27.295;0:46.161;0:47.262;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;17;2:00.639;0;;27.257;1;46.141;0;47.241;0;163.3;36:05.941;12:21:34.271;0:27.257;0:46.141;0:47.241;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;18;2:00.870;0;;27.860;0;46.030;0;46.980;0;163.0;38:06.811;12:23:35.141;0:27.860;0:46.030;0:46.980;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;19;2:01.812;0;;27.565;0;46.870;0;47.377;0;161.7;40:08.623;12:25:36.953;0:27.565;0:46.870;0:47.377;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;20;2:01.261;0;;27.504;0;46.414;0;47.343;0;162.4;42:09.884;12:27:38.214;0:27.504;0:46.414;0:47.343;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;21;2:03.484;0;;27.777;0;46.901;0;48.806;0;159.5;44:13.368;12:29:41.698;0:27.777;0:46.901;0:48.806;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;22;2:02.557;0;;28.127;0;46.338;0;48.092;0;160.7;46:15.925;12:31:44.255;0:28.127;0:46.338;0:48.092;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;23;2:01.683;0;;27.814;0;46.410;0;47.459;0;161.9;48:17.608;12:33:45.938;0:27.814;0:46.410;0:47.459;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;24;2:03.596;0;;28.610;0;46.791;0;48.195;0;159.4;50:21.204;12:35:49.534;0:28.610;0:46.791;0:48.195;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;25;2:01.585;0;;27.741;0;46.170;0;47.674;0;162.0;52:22.789;12:37:51.119;0:27.741;0:46.170;0:47.674;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;26;2:02.926;0;;28.906;0;46.669;0;47.351;0;160.2;54:25.715;12:39:54.045;0:28.906;0:46.669;0:47.351;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;1;27;2:08.568;0;;29.467;0;49.684;0;49.417;0;153.2;56:34.283;12:42:02.613;0:29.467;0:49.684;0:49.417;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;1;28;3:27.641;0;B;28.572;0;48.536;0;2:10.533;0;94.9;1:00:01.924;12:45:30.254;0:28.572;0:48.536;2:10.533;;Christine Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;29;2:27.387;0;;45.977;0;51.758;0;49.652;0;133.7;1:02:29.311;12:47:57.641;0:45.977;0:51.758;0:49.652;;Ben Sloss;0:01:32.997;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;30;2:21.597;0;;28.956;0;48.317;0;1:04.324;0;139.1;1:04:50.908;12:50:19.238;0:28.956;0:48.317;1:04.324;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;31;2:58.820;0;;53.290;0;1:13.013;0;52.517;0;110.2;1:07:49.728;12:53:18.058;0:53.290;1:13.013;0:52.517;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;32;1:58.431;2;;27.222;2;45.040;2;46.169;2;166.3;1:09:48.159;12:55:16.489;0:27.222;0:45.040;0:46.169;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;33;1:59.856;0;;27.452;0;45.682;0;46.722;0;164.4;1:11:48.015;12:57:16.345;0:27.452;0:45.682;0:46.722;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;34;2:02.706;0;;27.770;0;46.042;0;48.894;0;160.5;1:13:50.721;12:59:19.051;0:27.770;0:46.042;0:48.894;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;35;2:00.105;0;;27.337;0;46.177;0;46.591;0;164.0;1:15:50.826;13:01:19.156;0:27.337;0:46.177;0:46.591;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;36;2:01.761;0;;27.771;0;47.431;0;46.559;0;161.8;1:17:52.587;13:03:20.917;0:27.771;0:47.431;0:46.559;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;37;2:00.505;0;;28.223;0;45.515;0;46.767;0;163.5;1:19:53.092;13:05:21.422;0:28.223;0:45.515;0:46.767;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;38;2:00.352;0;;27.502;0;45.352;0;47.498;0;163.7;1:21:53.444;13:07:21.774;0:27.502;0:45.352;0:47.498;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;39;2:00.533;0;;28.257;0;45.805;0;46.471;0;163.4;1:23:53.977;13:09:22.307;0:28.257;0:45.805;0:46.471;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;40;1:59.823;0;;27.485;0;45.726;0;46.612;0;164.4;1:25:53.800;13:11:22.130;0:27.485;0:45.726;0:46.612;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;41;2:00.333;0;;27.601;0;45.840;0;46.892;0;163.7;1:27:54.133;13:13:22.463;0:27.601;0:45.840;0:46.892;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;42;2:01.020;0;;27.859;0;46.500;0;46.661;0;162.8;1:29:55.153;13:15:23.483;0:27.859;0:46.500;0:46.661;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;43;2:00.708;0;;28.390;0;45.696;0;46.622;0;163.2;1:31:55.861;13:17:24.191;0:28.390;0:45.696;0:46.622;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;44;2:00.123;0;;27.436;0;45.792;0;46.895;0;164.0;1:33:55.984;13:19:24.314;0:27.436;0:45.792;0:46.895;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;45;2:02.462;0;;28.524;0;47.239;0;46.699;0;160.9;1:35:58.446;13:21:26.776;0:28.524;0:47.239;0:46.699;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;46;2:00.077;0;;27.606;0;45.894;0;46.577;0;164.0;1:37:58.523;13:23:26.853;0:27.606;0:45.894;0:46.577;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;47;2:00.069;0;;27.648;0;45.726;0;46.695;0;164.1;1:39:58.592;13:25:26.922;0:27.648;0:45.726;0:46.695;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;48;2:00.326;0;;27.508;0;45.658;0;47.160;0;163.7;1:41:58.918;13:27:27.248;0:27.508;0:45.658;0:47.160;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;49;2:02.090;0;;27.621;0;47.473;0;46.996;0;161.3;1:44:01.008;13:29:29.338;0:27.621;0:47.473;0:46.996;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;50;2:01.059;0;;27.610;0;45.815;0;47.634;0;162.7;1:46:02.067;13:31:30.397;0:27.610;0:45.815;0:47.634;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;51;2:09.548;0;;28.738;0;53.172;0;47.638;0;152.1;1:48:11.615;13:33:39.945;0:28.738;0:53.172;0:47.638;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;52;2:27.558;0;;27.904;0;1:02.312;0;57.342;0;133.5;1:50:39.173;13:36:07.503;0:27.904;1:02.312;0:57.342;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;53;2:08.967;0;;27.932;0;53.586;0;47.449;0;152.7;1:52:48.140;13:38:16.470;0:27.932;0:53.586;0:47.449;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;54;2:01.665;0;;27.706;0;46.952;0;47.007;0;161.9;1:54:49.805;13:40:18.135;0:27.706;0:46.952;0:47.007;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;GF;
15;2;55;2:13.918;0;;28.023;0;48.650;0;57.245;0;147.1;1:57:03.723;13:42:32.053;0:28.023;0:48.650;0:57.245;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;56;3:14.725;0;;40.321;0;1:16.439;0;1:17.965;0;101.2;2:00:18.448;13:45:46.778;0:40.321;1:16.439;1:17.965;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FCY;
15;2;57;3:27.476;0;;56.543;0;1:12.963;0;1:17.970;0;94.9;2:03:45.924;13:49:14.254;0:56.543;1:12.963;1:17.970;;Ben Sloss;;GS;B;van der Steur Racing;Aston Martin;FF;
16;2;1;2:03.743;0;;30.964;0;46.180;0;46.599;0;159.2;2:03.743;11:47:32.073;0:30.964;0:46.180;0:46.599;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;2;1:58.895;0;;27.369;0;44.983;1;46.543;0;165.7;4:02.638;11:49:30.968;0:27.369;0:44.983;0:46.543;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;3;2:29.201;0;;30.086;0;59.983;0;59.132;0;132.0;6:31.839;11:52:00.169;0:30.086;0:59.983;0:59.132;;Nikita Lastochkin;;GS;;CSM;Porsche;FCY;
16;2;4;3:04.988;0;;43.881;0;1:16.695;0;1:04.412;0;106.5;9:36.827;11:55:05.157;0:43.881;1:16.695;1:04.412;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;5;1:58.943;0;;27.179;1;45.301;0;46.463;0;165.6;11:35.770;11:57:04.100;0:27.179;0:45.301;0:46.463;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;6;1:58.652;0;;27.229;0;45.069;0;46.354;0;166.0;13:34.422;11:59:02.752;0:27.229;0:45.069;0:46.354;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;7;1:58.920;0;;27.392;0;45.208;0;46.320;1;165.6;15:33.342;12:01:01.672;0:27.392;0:45.208;0:46.320;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;8;1:59.063;0;;27.295;0;45.149;0;46.619;0;165.4;17:32.405;12:03:00.735;0:27.295;0:45.149;0:46.619;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;9;2:00.873;0;;27.720;0;46.442;0;46.711;0;163.0;19:33.278;12:05:01.608;0:27.720;0:46.442;0:46.711;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;10;2:00.344;0;;27.599;0;45.624;0;47.121;0;163.7;21:33.622;12:07:01.952;0:27.599;0:45.624;0:47.121;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;11;2:02.282;0;;28.789;0;46.678;0;46.815;0;161.1;23:35.904;12:09:04.234;0:28.789;0:46.678;0:46.815;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;12;1:59.732;0;;27.359;0;45.676;0;46.697;0;164.5;25:35.636;12:11:03.966;0:27.359;0:45.676;0:46.697;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;13;1:59.140;0;;27.398;0;45.365;0;46.377;0;165.3;27:34.776;12:13:03.106;0:27.398;0:45.365;0:46.377;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;14;1:59.277;0;;27.323;0;45.473;0;46.481;0;165.1;29:34.053;12:15:02.383;0:27.323;0:45.473;0:46.481;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;15;1:59.863;0;;27.388;0;45.741;0;46.734;0;164.3;31:33.916;12:17:02.246;0:27.388;0:45.741;0:46.734;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;16;2:01.213;0;;27.429;0;46.411;0;47.373;0;162.5;33:35.129;12:19:03.459;0:27.429;0:46.411;0:47.373;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;17;1:59.769;0;;27.475;0;45.616;0;46.678;0;164.5;35:34.898;12:21:03.228;0:27.475;0:45.616;0:46.678;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;18;2:00.384;0;;27.363;0;46.116;0;46.905;0;163.6;37:35.282;12:23:03.612;0:27.363;0:46.116;0:46.905;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;19;1:59.486;0;;27.263;0;45.770;0;46.453;0;164.9;39:34.768;12:25:03.098;0:27.263;0:45.770;0:46.453;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;20;1:59.801;0;;27.339;0;45.773;0;46.689;0;164.4;41:34.569;12:27:02.899;0:27.339;0:45.773;0:46.689;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;21;1:59.599;0;;27.391;0;45.537;0;46.671;0;164.7;43:34.168;12:29:02.498;0:27.391;0:45.537;0:46.671;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;22;1:59.560;0;;27.433;0;45.569;0;46.558;0;164.8;45:33.728;12:31:02.058;0:27.433;0:45.569;0:46.558;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;23;1:59.566;0;;27.464;0;45.702;0;46.400;0;164.7;47:33.294;12:33:01.624;0:27.464;0:45.702;0:46.400;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;24;2:01.048;0;;27.402;0;46.606;0;47.040;0;162.7;49:34.342;12:35:02.672;0:27.402;0:46.606;0:47.040;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;25;2:00.930;0;;27.518;0;46.350;0;47.062;0;162.9;51:35.272;12:37:03.602;0:27.518;0:46.350;0:47.062;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;26;2:01.094;0;;27.507;0;46.873;0;46.714;0;162.7;53:36.366;12:39:04.696;0:27.507;0:46.873;0:46.714;;Nikita Lastochkin;;GS;;CSM;Porsche;GF;
16;2;27;2:07.128;0;;27.620;0;47.892;0;51.616;0;154.9;55:43.494;12:41:11.824;0:27.620;0:47.892;0:51.616;;Nikita Lastochkin;;GS;;CSM;Porsche;FCY;
16;2;28;3:04.807;0;B;29.871;0;1:02.647;0;1:32.289;0;106.6;58:48.301;12:44:16.631;0:29.871;1:02.647;1:32.289;;Nikita Lastochkin;;GS;;CSM;Porsche;FCY;
16;1;29;3:42.481;0;;2:03.779;0;49.713;0;48.989;0;88.5;1:02:30.782;12:47:59.112;2:03.779;0:49.713;0:48.989;;Zach Veach;0:01:52.913;GS;;CSM;Porsche;FCY;
16;1;30;2:21.378;0;;29.220;0;47.518;0;1:04.640;0;139.3;1:04:52.160;12:50:20.490;0:29.220;0:47.518;1:04.640;;Zach Veach;;GS;;CSM;Porsche;FCY;
16;1;31;2:58.162;0;;53.365;0;1:12.791;0;52.006;0;110.6;1:07:50.322;12:53:18.652;0:53.365;1:12.791;0:52.006;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;32;2:11.186;0;B;26.994;2;45.240;0;58.952;0;150.2;1:10:01.508;12:55:29.838;0:26.994;0:45.240;0:58.952;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;33;2:09.317;0;;38.779;0;44.687;0;45.851;0;152.3;1:12:10.825;12:57:39.155;0:38.779;0:44.687;0:45.851;;Zach Veach;0:00:30.482;GS;;CSM;Porsche;GF;
16;1;34;1:57.291;0;;27.019;0;44.399;0;45.873;0;167.9;1:14:08.116;12:59:36.446;0:27.019;0:44.399;0:45.873;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;35;1:57.124;2;;27.070;0;44.231;2;45.823;2;168.2;1:16:05.240;13:01:33.570;0:27.070;0:44.231;0:45.823;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;36;1:57.800;0;;27.078;0;44.617;0;46.105;0;167.2;1:18:03.040;13:03:31.370;0:27.078;0:44.617;0:46.105;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;37;1:58.843;0;;27.512;0;45.250;0;46.081;0;165.8;1:20:01.883;13:05:30.213;0:27.512;0:45.250;0:46.081;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;38;1:58.280;0;;27.208;0;44.718;0;46.354;0;166.5;1:22:00.163;13:07:28.493;0:27.208;0:44.718;0:46.354;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;39;1:58.598;0;;27.181;0;45.065;0;46.352;0;166.1;1:23:58.761;13:09:27.091;0:27.181;0:45.065;0:46.352;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;40;1:59.671;0;;27.042;0;45.984;0;46.645;0;164.6;1:25:58.432;13:11:26.762;0:27.042;0:45.984;0:46.645;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;41;1:58.454;0;;27.487;0;44.663;0;46.304;0;166.3;1:27:56.886;13:13:25.216;0:27.487;0:44.663;0:46.304;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;42;1:58.538;0;;27.095;0;45.101;0;46.342;0;166.2;1:29:55.424;13:15:23.754;0:27.095;0:45.101;0:46.342;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;43;1:58.625;0;;27.336;0;44.903;0;46.386;0;166.1;1:31:54.049;13:17:22.379;0:27.336;0:44.903;0:46.386;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;44;1:58.490;0;;27.274;0;44.912;0;46.304;0;166.2;1:33:52.539;13:19:20.869;0:27.274;0:44.912;0:46.304;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;45;1:58.300;0;;27.285;0;44.810;0;46.205;0;166.5;1:35:50.839;13:21:19.169;0:27.285;0:44.810;0:46.205;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;46;1:58.675;0;;27.180;0;45.018;0;46.477;0;166.0;1:37:49.514;13:23:17.844;0:27.180;0:45.018;0:46.477;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;47;1:58.669;0;;27.351;0;44.900;0;46.418;0;166.0;1:39:48.183;13:25:16.513;0:27.351;0:44.900;0:46.418;;Zach Veach;;GS;;CSM;Porsche;GF;
16;1;48;1:58.482;0;;27.156;0;44.929;0;46.397;0;166.3;1:41:46.665;13:27:14.995;0:27.156;0:44.929;0:46.397;;Zach Veach;;GS;;CSM;Porsche;GF;
